fold,recipient_image_path,recipient_species,recipient_group,donor_image_path,donor_species,donor_group,donor_mask_original_area_fraction,donor_foreground_pixels_after_resize,donor_foreground_pixels_outside_recipient_hard_mask,donor_foreground_fraction_of_full_composite,donor_foreground_fraction_of_donor_region,donor_foreground_fraction_alpha_weighted,donor_foreground_fraction_donor_region_alpha_weighted
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004496247271_21107.png,4,04::004496247271,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_004527057339_12707.png,2,02::004527057339,0.1255104233827638,2234,655,0.03682464721425761,0.04114063186985742,0.037126462906599045,0.04147782176733017
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004496247271_21133.png,4,04::004496247271,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000127079598_07132.png,1,01::000127079598,0.11970734744707348,2083,409,0.023473370064279155,0.026236448777984478,0.024529660120606422,0.027417074888944626
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004496247271_22223.png,4,04::004496247271,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000007220001_00930.png,1,01::000007220001,0.1249277038750723,2082,340,0.020581113801452784,0.023235153420351262,0.021774373948574066,0.024582289159297943
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004506907290_10953.png,4,04::004506907290,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_004099516726_23163.png,1,01::004099516726,0.12747252747252746,998,228,0.02926829268292683,0.03327010068583102,0.030387578532099724,0.034542426466941833
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004525187335_21144.png,4,04::004525187335,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_004476847256_15971.png,5,05::004476847256,0.1611328125,1595,605,0.06111111111111111,0.06976476014760148,0.06167305260896683,0.07040628045797348
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004525467336_13381.png,4,04::004525467336,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_000011349596_03930.png,3,03::000011349596,0.128125,2219,782,0.045412311265969806,0.05070349478052259,0.04603113979101181,0.051394425332546234
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004525607336_14715.png,4,04::004525607336,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000017620001_01663.png,1,01::000017620001,0.16010770505385252,2848,780,0.043839928057553955,0.05061319836480436,0.0444476455450058,0.051314808428287506
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004525687336_09406.png,4,04::004525687336,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003800436101_14826.png,1,01::003800436101,0.14168573607932874,1266,373,0.04219457013574661,0.047606892150606255,0.04319143295288086,0.048731621354818344
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004551307377_10355.png,4,04::004551307377,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_004654173557_16888.png,3,03::004654173557,0.12664076446497952,611,97,0.020107794361525703,0.02321685016754428,0.021313872188329697,0.024609409272670746
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004551307377_15546.png,4,04::004551307377,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_003398995232_12626.png,2,02::003398995232,0.13676190476190475,772,238,0.04131944444444444,0.04703557312252964,0.0428721122443676,0.04880303516983986
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004551357377_26594.png,4,04::004551357377,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_004329567042_14628.png,3,03::004329567042,0.1407309772908257,935,284,0.042874396135265704,0.04811928159945781,0.04468366876244545,0.050149884074926376
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004551357377_26598.png,4,04::004551357377,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_003572185521_19343.png,5,05::003572185521,0.10840600775193798,720,217,0.032665964172813484,0.03676096899881416,0.03333495184779167,0.03751382231712341
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004551387377_26597.png,4,04::004551387377,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_004519627323_17002.png,3,03::004519627323,0.14837484170536092,832,216,0.03837953091684435,0.04346951096800161,0.04054412990808487,0.04592118412256241
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004551517377_27012.png,4,04::004551517377,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000127079598_07182.png,1,01::000127079598,0.1424129353233831,892,310,0.04948914431673052,0.0551994301994302,0.05157342180609703,0.05752420052886009
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004567907400_11690.png,4,04::004567907400,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_000034050001_03206.png,3,03::000034050001,0.15122549019607842,1783,465,0.039257070493879276,0.044988390092879256,0.040587302297353745,0.04651282727718353
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004567907400_15815.png,4,04::004567907400,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_004431757191_26883.png,2,02::004431757191,0.12651782216999607,1520,311,0.025951268357810413,0.02966142107773009,0.027389852330088615,0.03130567446351051
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004567907400_19809.png,4,04::004567907400,D:\datasets\Fish4Knowledge\fish_image\fish_10\fish_004402307135_11999.png,10,10::004402307135,0.08235294117647059,997,122,0.010112732095490717,0.011630123927550048,0.010492016561329365,0.012066318653523922
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004567907400_19848.png,4,04::004567907400,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_004501897285_12663.png,2,02::004501897285,0.14697346600331676,1782,506,0.041543513957307064,0.04797572769507917,0.04217090457677841,0.048700254410505295
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004568007400_22232.png,4,04::004568007400,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003501455378_21095.png,1,01::003501455378,0.14072888451120413,2005,597,0.04164341517857143,0.047718008152825515,0.041921019554138184,0.048036105930805206
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004568007400_27175.png,4,04::004568007400,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003813286120_18326.png,1,01::003813286120,0.11900330851943755,1447,246,0.02052052052052052,0.023678891134854173,0.021175310015678406,0.024434460327029228
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004569337403_11042.png,4,04::004569337403,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_004121126751_24868.png,1,01::004121126751,0.12805776598880048,1151,367,0.04191890348372359,0.047257275302601084,0.042164549231529236,0.04753420501947403
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004569337403_13875.png,4,04::004569337403,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000033649598_05763.png,1,01::000033649598,0.13558614935335836,1474,647,0.058462094515225445,0.06485565356856456,0.058926042169332504,0.0653703436255455
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004569657403_10969.png,4,04::004569657403,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003541385448_09226.png,1,01::003541385448,0.1491183235369282,2182,688,0.04689203925845147,0.052744556884391294,0.04768121987581253,0.053632233291864395
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004569687403_11282.png,4,04::004569687403,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_004313357038_18413.png,3,03::004313357038,0.13267614738202974,1711,557,0.04319168734491315,0.04814174589455488,0.04390835762023926,0.04894055053591728
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004569687403_20221.png,4,04::004569687403,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_003784006047_15928.png,5,05::003784006047,0.14707419017763845,1917,817,0.06274961597542243,0.07027956989247312,0.06294721364974976,0.07050088047981262
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004569877403_15826.png,4,04::004569877403,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_003586955569_17788.png,3,03::003586955569,0.11784268363215732,866,172,0.023334690001356666,0.02658012671920878,0.02396201714873314,0.02729470282793045
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004569877403_18638.png,4,04::004569877403,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000026560001_02489.png,1,01::000026560001,0.13451273448223272,796,198,0.03359918547429153,0.03820181362145476,0.03497006744146347,0.039760489016771317
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004577427417_19909.png,4,04::004577427417,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_004296127022_14789.png,1,01::004296127022,0.1443051480394772,976,196,0.02930622009569378,0.03371752967486668,0.0312705896794796,0.03597758337855339
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004577427417_23900.png,4,04::004577427417,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000021740001_01801.png,1,01::000021740001,0.1257831325301205,822,118,0.017846339987900785,0.020701754385964912,0.019696004688739777,0.022847365587949753
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004588657436_11354.png,4,04::004588657436,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003556565482_16512.png,1,01::003556565482,0.1536144578313253,1239,436,0.05444555444555445,0.0622946135162166,0.05541495233774185,0.06340376287698746
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004589047441_21112.png,4,04::004589047441,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_004376507108_16188.png,5,05::004376507108,0.13388780169602088,1122,262,0.03150553150553151,0.03585112205801861,0.03248229995369911,0.03696261718869209
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004589047441_21116.png,4,04::004589047441,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_004211586888_24193.png,1,01::004211586888,0.14991714015151514,1273,498,0.05858823529411765,0.06658644203770557,0.05892813578248024,0.0669727474451065
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004589047441_21669.png,4,04::004589047441,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000036659598_05890.png,1,01::000036659598,0.12600401606425704,1120,208,0.023481598554978552,0.02670775552131484,0.024785233661532402,0.028190499171614647
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004589107441_21119.png,4,04::004589107441,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000035359598_05787.png,1,01::000035359598,0.1338763575605681,4513,1419,0.04216688458338286,0.04780514098979214,0.0423184372484684,0.047976959496736526
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004589127441_08989.png,4,04::004589127441,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_004231936918_14403.png,2,02::004231936918,0.12053264604810997,1047,65,0.00744047619047619,0.008764832793959008,0.009007268585264683,0.010610504075884819
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004589217441_10954.png,4,04::004589217441,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_004461777244_17551.png,1,01::004461777244,0.14339285714285716,1153,306,0.038345864661654135,0.04386467889908257,0.03951755538582802,0.045205000787973404
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004589217441_21092.png,4,04::004589217441,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000010309598_05584.png,1,01::000010309598,0.11383731211317419,1382,209,0.017308488612836438,0.019959889217839748,0.017903808504343033,0.02064640261232853
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004589257441_10955.png,4,04::004589257441,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000035359598_05799.png,1,01::000035359598,0.14526098901098902,1956,464,0.034203154946189,0.040249826509368494,0.03481091558933258,0.04096503183245659
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004594697450_13785.png,4,04::004594697450,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_004154076805_24385.png,2,02::004154076805,0.136019536019536,731,191,0.03617424242424242,0.041458649880616455,0.036770351231098175,0.04214183986186981
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004594697450_13788.png,4,04::004594697450,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_003481675355_23223.png,5,05::003481675355,0.15356885364095169,841,239,0.04458955223880597,0.05109020949123557,0.045802101492881775,0.05247953534126282
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004604597458_11546.png,4,04::004604597458,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_003646215716_15301.png,3,03::003646215716,0.15617088607594937,981,233,0.037812398571892246,0.04402872260015117,0.04001810401678085,0.04659704491496086
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004604597458_13430.png,4,04::004604597458,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_003789016066_09732.png,2,02::003789016066,0.15454545454545454,1673,584,0.05431547619047619,0.06099216710182768,0.054865676909685135,0.06161000207066536
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004604677458_10629.png,4,04::004604677458,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000127079598_07163.png,1,01::000127079598,0.11044337606837606,1271,340,0.029472954230235784,0.03367336832722591,0.029800457879900932,0.03404754772782326
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004604677458_25630.png,4,04::004604677458,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_000010199596_03897.png,3,03::000010199596,0.14344746162927982,2645,1011,0.05443385559683411,0.0607718201490743,0.05467404052615166,0.06103996932506561
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004604677458_27341.png,4,04::004604677458,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_003473285341_21467.png,5,05::003473285341,0.12734082397003746,1773,220,0.015937409446537234,0.018327224258580473,0.01727314293384552,0.019863251596689224
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004604837458_09077.png,4,04::004604837458,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_003871536248_15663.png,3,03::003871536248,0.12318247909850963,1132,303,0.03268608414239482,0.03676738259919913,0.03364618495106697,0.0378473661839962
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004604857458_17760.png,4,04::004604857458,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_000008979596_03877.png,3,03::000008979596,0.1608643457382953,1412,472,0.0540045766590389,0.06169128218533525,0.05493585765361786,0.06275511533021927
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004604887458_11726.png,4,04::004604887458,D:\datasets\Fish4Knowledge\fish_image\fish_10\fish_004402307135_11971.png,10,10::004402307135,0.0773906436557039,662,176,0.020584795321637428,0.023379383634431455,0.02078384906053543,0.023605460301041603
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004604887458_17623.png,4,04::004604887458,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003433705293_16502.png,1,01::003433705293,0.12419952814290529,1240,312,0.03125,0.03524627202892002,0.03222573176026344,0.03634678199887276
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004604887458_21280.png,4,04::004604887458,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_004427377186_26807.png,2,02::004427377186,0.15551948051948053,1827,819,0.06982097186700767,0.07787391841779975,0.07010813057422638,0.07819420099258423
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004604897458_23260.png,4,04::004604897458,D:\datasets\Fish4Knowledge\fish_image\fish_16\fish_000013099594_03541.png,16,16::000013099594,0.10692152617038751,899,210,0.024955436720142603,0.02775941837409121,0.026385175064206123,0.029349802061915398
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004604997458_20199.png,4,04::004604997458,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_003590325584_11593.png,5,05::003590325584,0.1125974025974026,1595,438,0.030827702702702704,0.03468208092485549,0.03107522800564766,0.0349605530500412
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004604997458_23256.png,4,04::004604997458,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_004428927188_21580.png,1,01::004428927188,0.1323943661971831,1896,606,0.042271205357142856,0.047660243806527725,0.0427231602370739,0.0481698177754879
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004605017458_21076.png,4,04::004605017458,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003525895417_10479.png,1,01::003525895417,0.10420192803002429,2250,318,0.01466519092418373,0.01666579319742152,0.015205061063170433,0.017279312014579773
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004605497458_08960.png,4,04::004605497458,D:\datasets\Fish4Knowledge\fish_image\fish_09\fish_000027490001_02924.png,9,09::000027490001,0.11850412821758136,836,165,0.02403846153846154,0.027062489749056912,0.025642305612564087,0.028868097811937332
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004605497458_08979.png,4,04::004605497458,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000125419598_07117.png,1,01::000125419598,0.12191901408450705,802,167,0.025468964465456764,0.02933427015633234,0.026650385931134224,0.03069499135017395
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004605497458_09080.png,4,04::004605497458,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000010309598_05497.png,1,01::000010309598,0.17145539906103285,938,221,0.03981981981981982,0.04636039437801552,0.04223610833287239,0.049173567444086075
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004605497458_09534.png,4,04::004605497458,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000007210001_00894.png,1,01::000007210001,0.12017210326195718,1111,311,0.03377864668187249,0.03822047437630576,0.03497893363237381,0.03957859426736832
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004605497458_13649.png,4,04::004605497458,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000013370001_01257.png,1,01::000013370001,0.1377513030528667,1613,223,0.018826509075559307,0.021871322087092977,0.01956723816692829,0.022731848061084747
1,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004605497458_15425.png,4,04::004605497458,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_004436897192_26329.png,1,01::004436897192,0.1597222222222222,1621,635,0.06218174696435566,0.06933071295993012,0.06311525404453278,0.07037154585123062
